Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Categories
207;17854;Nature Materials;journal;14764660,14761120;3.868;Q1;533;Chemistry (miscellaneous) (Q1),Condensed Matter Physics (Q1),Materials Science (miscellaneous) (Q1),Mechanical Engineering (Q1),Mechanics of Materials (Q1)
208;25760;Advances in Organometallic Chemistry;book series;653055;3.863;Q1;55;Organic Chemistry (Q1)
209;28583;Acta Materialia;journal;13596454;3.852;Q1;340;Ceramics and Composites (Q1),Electronic,Optical and Magnetic Materials (Q1),Metals and Alloys (Q1),Polymers and Plastics (Q1)
210;12481;Journal of Engineering Education;journal;10694730,21689830;3.852;Q1;119;Education (Q1),Engineering (miscellaneous) (Q1)
211;26769;Astrophysical Journal,Supplement Series;journal;15384365,00670050;3.836;Q1;262;Astronomy and Astrophysics (Q1),Space and Planetary Science (Q1)
212;22141;Genes to Cells;journal;13652443,13569600;3.833;Q1;121;Cell Biology (Q1),Genetics (Q1),Medicine (miscellaneous) (Q1)
213;20298;Molecular Microbiology;journal;13652958,0950382X;3.833;Q1;263;Microbiology (Q1),Molecular Biology (Q1)
214;22321;Trends in Pharmacological Sciences;journal;18733735,01656150;3.830;Q1;234;Pharmacology (Q1),Toxicology (Q1)
215;28978;Journal of Economic Growth;journal;15737020,13814340;3.812;Q1;95;Economics and Econometrics (Q1)
216;28973;Journal of Econometrics;journal;3044076;3.810;Q1;177;Applied Mathematics (Q1),Economics and Econometrics (Q1),History and Philosophy of Science (Q1)
217;21100228546;JAMA Internal Medicine;journal;21686114,21686110;3.803;Q1;375;Internal Medicine (Q1)
218;27237;IEEE/ACM Transactions on Networking;journal;10636692;3.800;Q1;179;Computer Networks and Communications (Q1),Computer Science Applications (Q1),Electrical and Electronic Engineering (Q1),Software (Q1)
219;27545;European Physical Journal C;journal;14346052,14346040;3.799;Q1;188;Engineering (miscellaneous) (Q1),Physics and Astronomy (miscellaneous) (Q1)
220;22003;American Journal of Science;journal;29599;3.787;Q1;124;Earth and Planetary Sciences (miscellaneous) (Q1)
221;20635;Journal of Management;journal;1492063,15571211;3.761;Q1;261;Finance (Q1),Strategy and Management (Q1)
222;26111;Frontiers in Neuroendocrinology;journal;913022,10956808;3.736;Q1;144;Endocrine and Autonomic Systems (Q1)
223;12863;Optics Letters;journal;1469592,15394794;3.725;Q1;289;Atomic and Molecular Physics,and Optics (Q1)
224;14308;Biological Psychiatry;journal;63223,18732402;3.722;Q1;346;Biological Psychiatry (Q1)
225;17378;Critical Reviews in Biochemistry and Molecular Biology;journal;10409238,15497800;3.721;Q1;117;Biochemistry (Q1),Molecular Biology (Q1)
226;15359;Trends in Cognitive Sciences;journal;1879307X,13646613;3.713;Q1;339;Cognitive Neuroscience (Q1),Experimental and Cognitive Psychology (Q1),Neuropsychology and Physiological Psychology (Q1)
227;14599;Ecology Letters;journal;1461023X,14610248;3.712;Q1;298;Ecology,Evolution,Behavior and Systematics (Q1)
228;14906;Progress in Biophysics and Molecular Biology;journal;18731732,00796110;3.709;Q1;116;Biophysics (Q1),Molecular Biology (Q1)
229;15557;American Political Science Review;journal;15375943,00030550;3.706;Q1;191;Political Science and International Relations (Q1),Sociology and Political Science (Q1)
230;15048;FASEB Journal;journal;15306860,08926640;3.706;Q1;297;Biochemistry (Q1),Biotechnology (Q1),Genetics (Q1),Medicine (miscellaneous) (Q1),Molecular Biology (Q1)
231;16929;American Sociological Review;journal;31224,19398271;3.699;Q1;222;Sociology and Political Science (Q1)
232;27239;IEEE Network;journal;08908044,1558156X;3.698;Q1;143;Computer Networks and Communications (Q1),Hardware and Architecture (Q1),Information Systems (Q1),Software (Q1)
233;29857;Journal of Accounting Research;journal;1475679X,00218456;3.697;Q1;158;Accounting (Q1),Economics and Econometrics (Q1),Finance (Q1)
234;16976;Annual Review of Sociology;book series;3600572,15452115;3.688;Q1;195;Sociology and Political Science (Q1)
235;12996;IEEE Signal Processing Magazine;journal;10535888;3.672;Q1;200;Applied Mathematics (Q1),Electrical and Electronic Engineering (Q1),Music (Q1),Signal Processing (Q1)
236;23460;Journal of General Physiology;journal;221295,15407748;3.666;Q1;135;Physiology (Q1)
237;22899;Journal of Consumer Research;journal;935301,15375277;3.662;Q1;210;Anthropology (Q1),Arts and Humanities (miscellaneous) (Q1),Business and International Management (Q1),Economics and Econometrics (Q1),Marketing (Q1)
238;72242;International Journal of Computer Vision;journal;9205691,15731405;3.637;Q1;209;Artificial Intelligence (Q1),Computer Vision and Pattern Recognition (Q1),Software (Q1)
239;28096;Accounting Review;journal;14826;3.591;Q1;180;Accounting (Q1),Economics and Econometrics (Q1),Finance (Q1)
240;21789;Manufacturing and Service Operations Management;journal;15265498,15234610;3.590;Q1;102;Management Science and Operations Research (Q1),Strategy and Management (Q1)
241;24644;Journal of Physical and Chemical Reference Data;journal;15297845,00472690;3.575;Q1;98;Chemistry (miscellaneous) (Q1),Physical and Theoretical Chemistry (Q1),Physics and Astronomy (miscellaneous) (Q1)
242;25208;Archive for Rational Mechanics and Analysis;journal;39527,14320673;3.572;Q1;105;Analysis (Q1),Mathematics (miscellaneous) (Q1),Mechanical Engineering (Q1)
243;12812;Personality and Social Psychology Review;journal;10888683,15327960;3.567;Q1;177;Social Psychology (Q1)
244;13837;Advances in Applied Mechanics;book series;652156;3.565;Q1;38;Computational Mechanics (Q1),Mechanical Engineering (Q1)
245;22687;Angewandte Chemie - International Edition;journal;14337851,15213770;3.559;Q1;612;Catalysis (Q1),Chemistry (miscellaneous) (Q1)
246;20246;Journal of Labor Economics;journal;0734306X,15375307;3.555;Q1;123;Economics and Econometrics (Q1),Industrial Relations (Q1)
247;22466;Arteriosclerosis,Thrombosis,and Vascular Biology;journal;10795642,15244640;3.551;Q1;287;Cardiology and Cardiovascular Medicine (Q1)
248;16101;Human Brain Mapping;journal;10659471,10970190;3.540;Q1;209;Anatomy (Q1),Neurology (Q1),Neurology (clinical) (Q1),Radiological and Ultrasound Technology (Q1),Radiology,Nuclear Medicine and Imaging (Q1)
249;28944;Atomic Data and Nuclear Data Tables;journal;10902090,0092640X;3.532;Q1;67;Atomic and Molecular Physics,and Optics (Q1),Nuclear and High Energy Physics (Q1)
250;17853;Nano Letters;journal;15306992,15306980;3.527;Q1;531;Bioengineering (Q1),Chemistry (miscellaneous) (Q1),Condensed Matter Physics (Q1),Materials Science (miscellaneous) (Q1),Mechanical Engineering (Q1),Nanoscience and Nanotechnology (Q1)
251;28371;Hepatology;journal;2709139,15273350;3.524;Q1;387;Hepatology (Q1),Medicine (miscellaneous) (Q1)
252;21307;Management Science;journal;251909,15265501;3.514;Q1;278;Management Science and Operations Research (Q1),Strategy and Management (Q1)
253;16259;Journal of Composites for Construction;journal;10900268,19435610;3.480;Q1;121;Building and Construction (Q1),Ceramics and Composites (Q1),Civil and Structural Engineering (Q1),Mechanical Engineering (Q1),Mechanics of Materials (Q1)
254;23127;Journal of the ACM;journal;00045411,1557735X;3.480;Q1;133;Artificial Intelligence (Q1),Control and Systems Engineering (Q1),Hardware and Architecture (Q1),Information Systems (Q1),Software (Q1)
255;13422;Psychoanalytic Quarterly;journal;332828,21674086;3.479;Q1;44;Arts and Humanities (miscellaneous) (Q1),Clinical Psychology (Q1),Developmental and Educational Psychology (Q1),Medicine (miscellaneous) (Q1),Psychiatry and Mental Health (Q1)
256;15478;Journal of Experimental Psychology: General;journal;963445,19392222;3.476;Q1;178;Developmental Neuroscience (Q1),Experimental and Cognitive Psychology (Q1),Medicine (miscellaneous) (Q1),Psychology (miscellaneous) (Q1)
257;27062;American Journal of Pathology;journal;29440,15252191;3.470;Q1;297;Pathology and Forensic Medicine (Q1)
258;26035;Endocrine-Related Cancer;journal;13510088;3.465;Q1;140;Cancer Research (Q1),Endocrinology (Q1),Endocrinology,Diabetes and Metabolism (Q1),Oncology (Q1)
259;20250;Journal of Virology;journal;10985514,0022538X;3.464;Q1;315;Immunology (Q1),Insect Science (Q1),Microbiology (Q1),Virology (Q1)
260;18457;Cell Death and Differentiation;journal;13509047,14765400;3.445;Q1;243;Cell Biology (Q1),Molecular Biology (Q1)
261;17399;Current Opinion in Chemical Biology;journal;13675931,18790400;3.440;Q1;196;Analytical Chemistry (Q1),Biochemistry (Q1)
262;25936;Duke Mathematical Journal;journal;15477398,00127090;3.437;Q1;90;Mathematics (miscellaneous) (Q1)
263;11300153721;Science Signaling;journal;19450877,19379150;3.431;Q1;174;Biochemistry (Q1),Cell Biology (Q1),Molecular Biology (Q1)
264;20308;Ecology;journal;129658;3.422;Q1;322;Ecology,Evolution,Behavior and Systematics (Q1)
265;25781;Aldrichimica Acta;journal;25100;3.421;Q1;61;Organic Chemistry (Q1)
266;28330;Gastroenterology;journal;15280012,00165090;3.421;Q1;442;Gastroenterology (Q1)
267;22680;Journal of the American Chemical Society;journal;15205126,00027860;3.421;Q1;674;Biochemistry (Q1),Catalysis (Q1),Chemistry (miscellaneous) (Q1),Colloid and Surface Chemistry (Q1)
268;19700180835;Advances in Protein Chemistry and Structural Biology;journal;18761631,18761620;3.407;Q1;78;Biochemistry (Q1),Structural Biology (Q1)
269;26005;IEEE Electron Device Letters;journal;7413106;3.406;Q1;166;Electrical and Electronic Engineering (Q1),Electronic,Optical and Magnetic Materials (Q1)
270;25725;World Politics;journal;438871,10863338;3.396;Q1;122;Political Science and International Relations (Q1),Sociology and Political Science (Q1)
271;15370;Journal of Abnormal Psychology;journal;1939843X,0021843X;3.394;Q1;213;Biological Psychiatry (Q1),Clinical Psychology (Q1),Developmental and Educational Psychology (Q1),Psychiatry and Mental Health (Q1)
272;16590;Lancet,The;journal;01406736,1474547X;3.393;Q1;855;Medicine (miscellaneous) (Q1)
273;29482;Physics Letters,Section B: Nuclear,Elementary Particle and High-Energy Physics;journal;3702693;3.392;Q1;275;Nuclear and High Energy Physics (Q1)
274;29646;Progress in Surface Science;journal;796816;3.381;Q1;86;Condensed Matter Physics (Q1),Surfaces and Interfaces (Q1),Surfaces,Coatings and Films (Q1)
275;19169;Journal of Operations Management;journal;2726963;3.372;Q1;210;Computer Science Applications (Q1),Industrial and Manufacturing Engineering (Q1),Management Science and Operations Research (Q1),Strategy and Management (Q1)
276;26959;Geology;journal;917613,19432682;3.331;Q1;237;Geology (Q1)
277;26055;IEEE Transactions on Power Electronics;journal;8858993;3.320;Q1;299;Electrical and Electronic Engineering (Q1)
278;19726;Educational Evaluation and Policy Analysis;journal;1623737,19351062;3.319;Q1;90;Education (Q1)
279;20862;Trends in Microbiology;journal;18784380,0966842X;3.309;Q1;221;Infectious Diseases (Q1),Microbiology (Q1),Microbiology (medical) (Q1),Virology (Q1)
280;15388;Journal of Applied Psychology;journal;19391854,00219010;3.303;Q1;324;Applied Psychology (Q1)
281;17426;DNA Research;journal;17561663,13402840;3.298;Q1;108;Genetics (Q1),Medicine (miscellaneous) (Q1),Molecular Biology (Q1)
282;27035;Progress in Solid State Chemistry;journal;796786;3.295;Q1;55;Condensed Matter Physics (Q1),Materials Science (miscellaneous) (Q1),Physical and Theoretical Chemistry (Q1)
283;74502;Financial Management;journal;463892;3.285;Q1;75;Accounting (Q1),Economics and Econometrics (Q1),Finance (Q1)
284;16615;Plant Physiology;journal;320889,15322548;3.280;Q1;344;Genetics (Q1),Physiology (Q1),Plant Science (Q1)
285;28996;Journal of Financial Intermediation;journal;10960473,10429570;3.276;Q1;87;Economics and Econometrics (Q1),Finance (Q1)
286;15269;Monographs of the Society for Research in Child Development;journal;0037976X,15405834;3.274;Q1;73;Developmental and Educational Psychology (Q1)
287;17945;Bioinformatics;journal;13674803,14602060;3.248;Q1;442;Biochemistry (Q1),Computational Mathematics (Q1),Computational Theory and Mathematics (Q1),Computer Science Applications (Q1),Molecular Biology (Q1),Statistics and Probability (Q1)
288;26927;International Reviews in Physical Chemistry;journal;0144235X,1366591X;3.245;Q1;89;Physical and Theoretical Chemistry (Q1)
289;20485;Annals of Surgery;journal;15281140,00034930;3.241;Q1;335;Surgery (Q1)
290;15574;Information Systems Research;journal;15265536,10477050;3.238;Q1;177;Computer Networks and Communications (Q1),Information Systems (Q1),Information Systems and Management (Q1),Library and Information Sciences (Q1),Management Information Systems (Q1)
291;23183;European Heart Journal;journal;15229645,0195668X;3.236;Q1;329;Cardiology and Cardiovascular Medicine (Q1)
292;20833;Health Affairs;journal;2782715,15445208;3.231;Q1;199;Health Policy (Q1),Medicine (miscellaneous) (Q1)
293;29432;American Educational Research Journal;journal;28312,19351011;3.226;Q1;138;Education (Q1)
294;17249;IEEE Communications Magazine;journal;1636804;3.223;Q1;272;Computer Networks and Communications (Q1),Computer Science Applications (Q1),Electrical and Electronic Engineering (Q1)
295;15439;Journal of Consulting and Clinical Psychology;journal;0022006X;3.218;Q1;259;Clinical Psychology (Q1),Psychiatry and Mental Health (Q1)
296;25762;Advances in Polymer Science;book series;653195;3.203;Q1;120;Chemical Engineering (miscellaneous) (Q1),Organic Chemistry (Q1),Polymers and Plastics (Q1)
297;13649;Annals of Statistics;journal;905364;3.193;Q1;180;Statistics and Probability (Q1),Statistics,Probability and Uncertainty (Q1)
298;12336;International Journal for Numerical Methods in Engineering;journal;295981,10970207;3.190;Q1;185;Applied Mathematics (Q1),Engineering (miscellaneous) (Q1),Numerical Analysis (Q1)
299;22104;Evolution,international journal of organic evolution;journal;15585646,00143820;3.181;Q1;213;Agricultural and Biological Sciences (miscellaneous) (Q1),Ecology,Evolution,Behavior and Systematics (Q1),Genetics (Q1)
300;22580;Earth-Science Reviews;journal;128252;3.176;Q1;231;Earth and Planetary Sciences (miscellaneous) (Q1)
301;25755;Precambrian Research;journal;3019268;3.174;Q1;185;Geochemistry and Petrology (Q1),Geology (Q1)
302;12116;IEEE Photonics Technology Letters;journal;10411135,19410170;3.170;Q1;167;Atomic and Molecular Physics,and Optics (Q1),Electrical and Electronic Engineering (Q1),Electronic,Optical and Magnetic Materials (Q1)
303;25491;Diabetes Care;journal;19355548,01495990;3.169;Q1;399;Advanced and Specialized Nursing (Q1),Endocrinology,Diabetes and Metabolism (Q1),Internal Medicine (Q1)
304;26422;SIAM Journal on Optimization;journal;10526234,10957190;3.160;Q1;137;Software (Q1),Theoretical Computer Science (Q1)
305;23475;Journal of Neurophysiology;journal;15221598,00223080;3.158;Q1;259;Neuroscience (miscellaneous) (Q1),Physiology (Q1)
306;18935;IEEE Wireless Communications;journal;15361284;3.156;Q1;177;Computer Science Applications (Q1),Electrical and Electronic Engineering (Q1)
307;28987;Tectonics;journal;2787407,19449194;3.153;Q1;152;Geochemistry and Petrology (Q1),Geophysics (Q1)
308;27663;Journal of Conflict Resolution;journal;220027;3.151;Q1;119;Business,Management and Accounting (miscellaneous) (Q1),Political Science and International Relations (Q1),Sociology and Political Science (Q1)
309;13552;Journals of the Atmospheric Sciences;journal;15200469,00224930;3.136;Q1;184;Atmospheric Science (Q1)
310;17276;Journal of Microelectromechanical Systems;journal;10577157,19410160;3.135;Q1;150;Electrical and Electronic Engineering (Q1),Mechanical Engineering (Q1)
311;17282;Learning and Memory;journal;10720502,15495490;3.124;Q1;145;Cellular and Molecular Neuroscience (Q1),Cognitive Neuroscience (Q1),Neuropsychology and Physiological Psychology (Q1)
312;14364;British Journal of Psychiatry;journal;71250,14721465;3.120;Q1;249;Medicine (miscellaneous) (Q1),Psychiatry and Mental Health (Q1)
313;21195;Pharmacology and Therapeutics;journal;1879016X,01637258;3.119;Q1;220;Pharmacology (Q1),Pharmacology (medical) (Q1)
314;26746;Trends in Endocrinology and Metabolism;journal;10432760,18793060;3.119;Q1;189;Endocrinology (Q1),Endocrinology,Diabetes and Metabolism (Q1)
315;26239;Quaternary Science Reviews;journal;2773791;3.117;Q1;203;Archeology (Q1),Archeology (arts and humanities) (Q1),Ecology,Evolution,Behavior and Systematics (Q1),Geology (Q1),Global and Planetary Change (Q1)
316;21100456838;Cell Chemical Biology;journal;24519448,24519460;3.110;Q1;198;Biochemistry (Q1),Clinical Biochemistry (Q1),Drug Discovery (Q1),Molecular Biology (Q1),Molecular Medicine (Q1),Pharmacology (Q1)
317;17643;Journal of the American Academy of Child and Adolescent Psychiatry;journal;8908567,15275418;3.110;Q1;264;Developmental and Educational Psychology (Q1),Psychiatry and Mental Health (Q1)
318;29547;Journal of Applied Ecology;journal;218901,13652664;3.107;Q1;200;Ecology (Q1)
319;28218;Monthly Notices of the Royal Astronomical Society;journal;13652966,00358710;3.104;Q1;357;Astronomy and Astrophysics (Q1),Space and Planetary Science (Q1)
320;24085;Progress in Nuclear Magnetic Resonance Spectroscopy;journal;796565,18733301;3.103;Q1;114;Analytical Chemistry (Q1),Biochemistry (Q1),Materials Science (miscellaneous) (Q1),Nuclear and High Energy Physics (Q1),Spectroscopy (Q1)
321;17929;BMC Bioinformatics;journal;14712105;3.063;Q1;231;Applied Mathematics (Q1),Biochemistry (Q1),Computer Science Applications (Q1),Molecular Biology (Q1),Structural Biology (Q1)
