Rank;Sourceid;Title;Type;Issn;SJR;SJR Best Quartile;H index;Categories
195;6400153126;Theoretical Economics;journal;15557561;6.342;Q1;36;Economics,Econometrics and Finance (miscellaneous) (Q1)
196;16929;American Sociological Review;journal;31224,19398271;6.333;Q1;222;Sociology and Political Science (Q1)
197;17269;Studies in Mycology;journal;1660616;6.328;Q1;110;Agricultural and Biological Sciences (miscellaneous) (Q1),Plant Science (Q1)
198;21100394875;Cell Systems;journal;24054712;6.320;Q1;76;Cell Biology (Q1),Histology (Q1),Pathology and Forensic Medicine (Q1)
199;17382;Molecular Psychiatry;journal;14765578,13594180;6.281;Q1;237;Cellular and Molecular Neuroscience (Q1),Molecular Biology (Q1),Psychiatry and Mental Health (Q1)
200;144981;Quantitative Marketing and Economics;journal;15707156,1573711X;6.239;Q1;37;Economics,Econometrics and Finance (miscellaneous) (Q1),Marketing (Q1)
201;21100420583;JAMA Oncology;journal;23742445,23742440;6.187;Q1;154;Medicine (miscellaneous) (Q1)
202;22687;Angewandte Chemie - International Edition;journal;14337851,15213770;6.155;Q1;612;Catalysis (Q1),Chemistry (miscellaneous) (Q1)
203;25936;Duke Mathematical Journal;journal;15477398,00127090;6.155;Q1;90;Mathematics (miscellaneous) (Q1)
204;17945;Bioinformatics;journal;13674803,14602060;6.140;Q1;442;Biochemistry (Q1),Computational Mathematics (Q1),Computational Theory and Mathematics (Q1),Computer Science Applications (Q1),Molecular Biology (Q1),Statistics and Probability (Q1)
205;16976;Annual Review of Sociology;book series;3600572,15452115;6.119;Q1;195;Sociology and Political Science (Q1)
206;21100201772;Physical Review X;journal;21603308;6.110;Q1;168;Physics and Astronomy (miscellaneous) (Q1)
207;19584;Annual Review of Public Health;journal;1637525,15452093;6.106;Q1;166;Medicine (miscellaneous) (Q1),Public Health,Environmental and Occupational Health (Q1)
208;29488;Progress in Particle and Nuclear Physics;journal;1466410;6.093;Q1;124;Nuclear and High Energy Physics (Q1)
209;21121;Proceedings of the National Academy of Sciences of the United States of America;journal;10916490,00278420;6.092;Q1;838;Multidisciplinary (Q1)
210;11700154368;Publications Mathematiques de l'Institut des Hautes Etudes Scientifiques;journal;16181913,00738300;6.011;Q1;46;Mathematics (miscellaneous) (Q1)
211;21100832985;ACS Energy Letters;journal;23808195;5.991;Q1;168;Chemistry (miscellaneous) (Q1),Energy Engineering and Power Technology (Q1),Fuel Technology (Q1),Materials Chemistry (Q1),Renewable Energy,Sustainability and the Environment (Q1)
212;21100326898;Acta Crystallographica Section A: Foundations and Advances;journal;20532733;5.990;Q1;88;Biochemistry (Q1),Condensed Matter Physics (Q1),Inorganic Chemistry (Q1),Materials Science (miscellaneous) (Q1),Physical and Theoretical Chemistry (Q1),Structural Biology (Q1)
213;21100370017;Lancet Haematology.The;journal;23523026;5.980;Q1;82;Hematology (Q1)
214;13839;Annual Review of Fluid Mechanics;book series;15454479,00664190;5.943;Q1;207;Condensed Matter Physics (Q1)
215;18000;American Journal of Respiratory and Critical Care Medicine;journal;1073449X,15354970;5.942;Q1;404;Critical Care and Intensive Care Medicine (Q1),Pulmonary and Respiratory Medicine (Q1)
216;21100369870;Lancet HIV.The;journal;23523018;5.932;Q1;71;Epidemiology (Q1),Immunology (Q1),Infectious Diseases (Q1),Virology (Q1)
217;144840;PLoS Medicine;journal;15491277,15491680;5.914;Q1;258;Biochemistry (Q1),Biotechnology (Q1),Cell Biology (Q1),Medicine (miscellaneous) (Q1),Molecular Biology (Q1)
218;13649;Annals of Statistics;journal;905364;5.870;Q1;180;Statistics and Probability (Q1),Statistics,Probability and Uncertainty (Q1)
219;14317;Brain;journal;14602156,00068950;5.858;Q1;365;Medicine (miscellaneous) (Q1),Neurology (clinical) (Q1)
220;22899;Journal of Consumer Research;journal;935301,15375277;5.856;Q1;210;Anthropology (Q1),Arts and Humanities (miscellaneous) (Q1),Business and International Management (Q1),Economics and Econometrics (Q1),Marketing (Q1)
221;21100457028;Science advances;journal;23752548;5.817;Q1;214;Medicine (miscellaneous) (Q1)
222;23188;European Journal of Heart Failure;journal;13889842,18790840;5.784;Q1;156;Cardiology and Cardiovascular Medicine (Q1)
223;15090;Progress in Retinal and Eye Research;journal;13509462,18731640;5.751;Q1;174;Ophthalmology (Q1),Sensory Systems (Q1)
224;19169;Journal of Operations Management;journal;2726963;5.739;Q1;210;Computer Science Applications (Q1),Industrial and Manufacturing Engineering (Q1),Management Science and Operations Research (Q1),Strategy and Management (Q1)
225;20810;Immunological Reviews;journal;01052896,1600065X;5.715;Q1;243;Immunology (Q1),Immunology and Allergy (Q1)
226;14179;Annals of Neurology;journal;15318249,03645130;5.706;Q1;321;Neurology (Q1),Neurology (clinical) (Q1)
227;21100200203;Wiley Interdisciplinary Reviews: Computational Molecular Science;journal;17590876,17590880;5.698;Q1;98;Biochemistry (Q1),Computational Mathematics (Q1),Computer Science Applications (Q1),Materials Chemistry (Q1),Physical and Theoretical Chemistry (Q1)
228;24025;Progress in Neurobiology;journal;18735118,03010080;5.690;Q1;249;Neuroscience (miscellaneous) (Q1)
229;29709;Reports on Progress in Physics;journal;13616633,00344890;5.640;Q1;237;Medicine (miscellaneous) (Q1),Physics and Astronomy (miscellaneous) (Q1)
230;25297;Journal of Hepatology;journal;16000641,01688280;5.633;Q1;282;Hepatology (Q1)
231;19988;Persoonia: Molecular Phylogeny and Evolution of Fungi;journal;315850;5.633;Q1;73;Ecology,Evolution,Behavior and Systematics (Q1),Plant Science (Q1)
232;25143;Advanced Functional Materials;journal;1616301X;5.617;Q1;376;Biomaterials (Q1),Condensed Matter Physics (Q1),Electrochemistry (Q1),Electronic,Optical and Magnetic Materials (Q1),Nanoscience and Nanotechnology (Q1)
233;28711;Annals of Oncology;journal;15698041,09237530;5.599;Q1;277;Hematology (Q1),Medicine (miscellaneous) (Q1),Oncology (Q1)
234;16594;Plant Cell;journal;1532298X,10404651;5.597;Q1;380;Cell Biology (Q1),Plant Science (Q1)
235;15557;American Political Science Review;journal;15375943,00030550;5.587;Q1;191;Political Science and International Relations (Q1),Sociology and Political Science (Q1)
236;26580;Geometric and Functional Analysis;journal;14208970,1016443X;5.563;Q1;74;Analysis (Q1),Geometry and Topology (Q1)
237;21100826360;JAMA Cardiology;journal;23806583,23806590;5.551;Q1;99;Cardiology and Cardiovascular Medicine (Q1)
238;28371;Hepatology;journal;2709139,15273350;5.541;Q1;387;Hepatology (Q1),Medicine (miscellaneous) (Q1)
239;28978;Journal of Economic Growth;journal;15737020,13814340;5.529;Q1;95;Economics and Econometrics (Q1)
240;17700156408;Nature Reviews Neurology;journal;17594766,17594760;5.507;Q1;188;Cellular and Molecular Neuroscience (Q1),Neurology (clinical) (Q1)
241;22324;Organization Science;journal;15265455,10477040;5.497;Q1;269;Management of Technology and Innovation (Q1),Organizational Behavior and Human Resource Management (Q1),Strategy and Management (Q1)
242;14308;Biological Psychiatry;journal;63223,18732402;5.490;Q1;346;Biological Psychiatry (Q1)
243;12459;Journal of the National Cancer Institute;journal;14602105,00278870;5.488;Q1;377;Cancer Research (Q1),Oncology (Q1)
244;17664;American Journal of Psychiatry;journal;0002953X,15357228;5.480;Q1;381;Psychiatry and Mental Health (Q1)
245;12216;Molecular Biology and Evolution;journal;15371719,07374040;5.475;Q1;238;Ecology,Evolution,Behavior and Systematics (Q1),Genetics (Q1),Molecular Biology (Q1)
246;17700156440;Nature Reviews Endocrinology;journal;17595037,17595030;5.462;Q1;187;Endocrinology (Q1),Endocrinology,Diabetes and Metabolism (Q1)
247;19600166310;EMBO Molecular Medicine;journal;17574676,17574680;5.440;Q1;130;Molecular Medicine (Q1)
248;15823;Journal of Public Administration Research and Theory;journal;14779803,10531860;5.407;Q1;129;Marketing (Q1),Public Administration (Q1),Sociology and Political Science (Q1)
249;4100151532;Advances in Experimental Social Psychology;book series;652601;5.390;Q1;96;Social Psychology (Q1)
250;14305;Systematic Biology;journal;1076836X,10635157;5.384;Q1;196;Ecology,Evolution,Behavior and Systematics (Q1),Genetics (Q1)
251;17400;Current Opinion in Structural Biology;journal;1879033X,0959440X;5.382;Q1;213;Molecular Biology (Q1),Structural Biology (Q1)
252;21307;Management Science;journal;251909,15265501;5.356;Q1;278;Management Science and Operations Research (Q1),Strategy and Management (Q1)
253;15623;Human Reproduction Update;journal;14602369,13554790;5.317;Q1;203;Obstetrics and Gynecology (Q1),Reproductive Medicine (Q1)
254;21100788876;Chem;journal;24519294;5.295;Q1;122;Biochemistry (Q1),Biochemistry (medical) (Q1),Chemical Engineering (miscellaneous) (Q1),Chemistry (miscellaneous) (Q1),Environmental Chemistry (Q1),Materials Chemistry (Q1)
255;19700182323;Perspectives on Psychological Science;journal;17456916,17456920;5.260;Q1;168;Psychology (miscellaneous) (Q1)
256;144974;Journal of Service Research;journal;10946705,15527380;5.247;Q1;137;Information Systems (Q1),Organizational Behavior and Human Resource Management (Q1),Sociology and Political Science (Q1)
257;21100356804;Lancet Psychiatry.The;journal;22150374,22150370;5.247;Q1;127;Biological Psychiatry (Q1),Psychiatry and Mental Health (Q1)
258;21100278313;Light: Science and Applications;journal;20477538;5.245;Q1;132;Atomic and Molecular Physics,and Optics (Q1),Electronic,Optical and Magnetic Materials (Q1)
259;12854;Clinical Psychology Review;journal;18737811,02727360;5.226;Q1;239;Clinical Psychology (Q1),Psychiatry and Mental Health (Q1)
260;19700173023;Living Reviews in Solar Physics;journal;16144961,23673650;5.222;Q1;64;Astronomy and Astrophysics (Q1),Space and Planetary Science (Q1)
261;23860;Journal of Business Venturing;journal;8839026;5.212;Q1;211;Business and International Management (Q1),Management of Technology and Innovation (Q1)
262;21100420314;Energy Storage Materials;journal;24058297;5.208;Q1;131;Energy Engineering and Power Technology (Q1),Materials Science (miscellaneous) (Q1),Renewable Energy,Sustainability and the Environment (Q1)
263;24392;Journal of International Business Studies;journal;472506,14786990;5.198;Q1;219;Business and International Management (Q1),Business,Management and Accounting (miscellaneous) (Q1),Economics and Econometrics (Q1),Management of Technology and Innovation (Q1),Strategy and Management (Q1)
264;28973;Journal of Econometrics;journal;3044076;5.191;Q1;177;Applied Mathematics (Q1),Economics and Econometrics (Q1),History and Philosophy of Science (Q1)
265;21100197947;Nano Energy;journal;22112855;5.185;Q1;227;Electrical and Electronic Engineering (Q1),Materials Science (miscellaneous) (Q1),Renewable Energy,Sustainability and the Environment (Q1)
266;21100401152;Microbiome;journal;20492618;5.171;Q1;118;Microbiology (Q1),Microbiology (medical) (Q1)
267;26746;Trends in Endocrinology and Metabolism;journal;10432760,18793060;5.163;Q1;189;Endocrinology (Q1),Endocrinology,Diabetes and Metabolism (Q1)
268;23011;Economic Journal;journal;14680297,00130130;5.161;Q1;179;Economics and Econometrics (Q1)
269;26015;Leukemia;journal;8876924,14765551;5.131;Q1;211;Anesthesiology and Pain Medicine (Q1),Cancer Research (Q1),Hematology (Q1),Oncology (Q1)
270;15646;Annual Review of Political Science;book series;10942939,15451580;5.109;Q1;123;Sociology and Political Science (Q1)
271;12402;MIS Quarterly: Management Information Systems;journal;2767783,21629730;5.085;Q1;257;Computer Science Applications (Q1),Information Systems (Q1),Information Systems and Management (Q1),Management Information Systems (Q1)
272;21100416121;Nature Plants;journal;2055026X;5.075;Q1;111;Plant Science (Q1)
273;25959;Annales Scientifiques de l'Ecole Normale Superieure;journal;129593;5.055;Q1;59;Mathematics (miscellaneous) (Q1)
274;21817;Clinical Infectious Diseases;journal;15376591,10584840;5.051;Q1;372;Infectious Diseases (Q1),Microbiology (medical) (Q1)
275;14992;Current Opinion in Neurobiology;journal;9594388,18736882;5.051;Q1;242;Neuroscience (miscellaneous) (Q1)
276;21267;Journal of Allergy and Clinical Immunology;journal;10976825,00916750;5.049;Q1;324;Immunology (Q1),Immunology and Allergy (Q1)
277;21100403931;Materials Horizons;journal;20516347,20516360;5.025;Q1;112;Electrical and Electronic Engineering (Q1),Materials Science (miscellaneous) (Q1),Mechanics of Materials (Q1),Process Chemistry and Technology (Q1)
278;21100824912;ACS Central Science;journal;23747951,23747940;5.022;Q1;115;Chemical Engineering (miscellaneous) (Q1),Chemistry (miscellaneous) (Q1)
279;21100420802;GigaScience;journal;2047217X;5.022;Q1;76;Computer Science Applications (Q1),Health Informatics (Q1)
280;100147317;Journal of Supply Chain Management;journal;15232409,1745493X;5.015;Q1;104;Economics,Econometrics and Finance (miscellaneous) (Q1),Information Systems (Q1),Management Information Systems (Q1),Marketing (Q1)
281;21100248838;Stem Cell Reports;journal;22136711;5.000;Q1;100;Biochemistry (Q1),Cell Biology (Q1),Developmental Biology (Q1),Genetics (Q1)
282;21100470165;Advanced Science;journal;21983844;4.982;Q1;154;Biochemistry,Genetics and Molecular Biology (miscellaneous) (Q1),Chemical Engineering (miscellaneous) (Q1),Engineering (miscellaneous) (Q1),Materials Science (miscellaneous) (Q1),Medicine (miscellaneous) (Q1),Physics and Astronomy (miscellaneous) (Q1)
283;17378;Critical Reviews in Biochemistry and Molecular Biology;journal;10409238,15497800;4.977;Q1;117;Biochemistry (Q1),Molecular Biology (Q1)
284;29993;Annual Review of Nutrition;journal;1999885,15454312;4.970;Q1;174;Medicine (miscellaneous) (Q1),Nutrition and Dietetics (Q1)
285;17809;Trends in Plant Science;journal;13601385,18784370;4.965;Q1;293;Plant Science (Q1)
286;19684;Criminology;journal;17459125,00111380;4.963;Q1;156;Law (Q1),Pathology and Forensic Medicine (Q1)
287;21100368204;Cancer Immunology Research;journal;23266066,23266070;4.956;Q1;116;Cancer Research (Q1),Immunology (Q1)
288;12977;PLoS Biology;journal;15449173,15457890;4.941;Q1;293;Agricultural and Biological Sciences (miscellaneous) (Q1),Biochemistry,Genetics and Molecular Biology (miscellaneous) (Q1),Immunology and Microbiology (miscellaneous)  (Q1),Neuroscience (miscellaneous) (Q1)
289;29263;Clinical Cancer Research;journal;10780432,15573270;4.929;Q1;362;Cancer Research (Q1),Oncology (Q1)
290;21100228519;JAMA Neurology;journal;21686157,21686150;4.925;Q1;257;Neurology (clinical) (Q1)
291;19700188320;ACS Catalysis;journal;21555435;4.921;Q1;263;Catalysis (Q1)
292;64345;Ecological Monographs;journal;129615;4.912;Q1;168;Ecology,Evolution,Behavior and Systematics (Q1)
293;25820;Communications on Pure and Applied Mathematics;journal;103640,10970312;4.911;Q1;115;Applied Mathematics (Q1),Mathematics (miscellaneous) (Q1)
294;9500153903;Biological Reviews;journal;1469185X,14647931;4.900;Q1;186;Agricultural and Biological Sciences (miscellaneous) (Q1),Biochemistry,Genetics and Molecular Biology (miscellaneous) (Q1)
295;14639;Ophthalmology;journal;15494713,01616420;4.896;Q1;267;Ophthalmology (Q1)
296;21100284918;Earth System Science Data;journal;18663516,18663510;4.885;Q1;85;Earth and Planetary Sciences (miscellaneous) (Q1)
297;20205;Trends in Molecular Medicine;journal;1471499X,14714914;4.876;Q1;195;Molecular Biology (Q1),Molecular Medicine (Q1)
298;11300153408;JACC: Cardiovascular Interventions;journal;18767605,19368800;4.851;Q1;140;Cardiology and Cardiovascular Medicine (Q1),Medicine (miscellaneous) (Q1)
299;21100261712;Analytic Methods in Accident Research;journal;22136657;4.849;Q1;48;Safety Research (Q1),Transportation (Q1)
300;18797;Current Opinion in Immunology;journal;9527915;4.839;Q1;204;Immunology (Q1),Immunology and Allergy (Q1)
301;4000151808;PLoS Genetics;journal;15537390,15537400;4.829;Q1;259;Cancer Research (Q1),Ecology,Evolution,Behavior and Systematics (Q1),Genetics (Q1),Genetics (clinical) (Q1),Molecular Biology (Q1)
302;19370;Journal of the American Society of Nephrology : JASN;journal;15333450,10466670;4.819;Q1;306;Medicine (miscellaneous) (Q1),Nephrology (Q1)
303;5800173382;ISME Journal;journal;17517362,17517370;4.813;Q1;210;Ecology,Evolution,Behavior and Systematics (Q1),Microbiology (Q1)
304;22321;Trends in Pharmacological Sciences;journal;18733735,01656150;4.794;Q1;234;Pharmacology (Q1),Toxicology (Q1)
305;22080;Current Opinion in Genetics and Development;journal;0959437X,18790380;4.754;Q1;197;Developmental Biology (Q1),Genetics (Q1)
306;17700156509;Nature Reviews Cardiology;journal;17595010,17595000;4.739;Q1;164;Cardiology and Cardiovascular Medicine (Q1)
307;12817;Personnel Psychology;journal;315826,17446570;4.733;Q1;161;Applied Psychology (Q1),Organizational Behavior and Human Resource Management (Q1)
308;15131;Global Change Biology;journal;13652486,13541010;4.731;Q1;293;Ecology (Q1),Environmental Chemistry (Q1),Environmental Science (miscellaneous) (Q1),Global and Planetary Change (Q1)
309;22088;EMBO Reports;journal;14693178,1469221X;4.724;Q1;202;Biochemistry (Q1),Genetics (Q1),Molecular Biology (Q1)
310;19900191883;American Economic Journal: Microeconomics;journal;19457669,19457690;4.723;Q1;49;Economics,Econometrics and Finance (miscellaneous) (Q1)
